name,date,time,temp,feelslike,dew,humidity,precip,precipprob,preciptype,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,conditions
Kuala Lumpur,11/02/2016,06:00:00,25.9,25.9,23.9,88.75,0.0,0,,,1.8,69.0,,89.0,9.1,0.0,,0,Partially cloudy
Kuala Lumpur,11/02/2016,07:00:00,25.9,25.9,23.9,88.75,0.0,0,,,2.2,242.0,,89.0,9.0,30.3,0.1,0,Partially cloudy
Kuala Lumpur,11/02/2016,08:00:00,25.9,25.9,23.9,88.52,0.0,0,,,2.0,232.0,1010.2,89.0,10.0,185.4,0.7,2,Partially cloudy
Kuala Lumpur,11/02/2016,09:00:00,27.8,30.9,23.0,75.32,0.0,0,,,3.4,189.0,,89.0,10.0,365.0,1.3,4,Partially cloudy
Kuala Lumpur,11/02/2016,10:00:00,29.1,33.7,23.9,73.45,0.0,0,,,4.5,353.0,,89.0,10.0,533.0,1.9,5,Partially cloudy
Kuala Lumpur,11/02/2016,11:00:00,30.9,35.4,23.0,62.81,0.0,0,,,5.4,18.0,1010.7,89.0,12.2,663.3,2.4,7,Partially cloudy
Kuala Lumpur,11/02/2016,12:00:00,32.0,36.8,23.0,59.04,0.0,0,,,5.7,293.0,,89.0,10.0,709.3,2.6,7,Partially cloudy
Kuala Lumpur,11/02/2016,13:00:00,33.0,39.1,23.9,58.86,0.0,0,,,7.3,283.0,,89.0,10.0,684.0,2.5,7,Partially cloudy
Kuala Lumpur,11/02/2016,14:00:00,33.8,39.4,23.2,54.07,0.0,0,,,5.7,187.0,1008.8,89.0,12.3,603.3,2.2,6,Partially cloudy
Kuala Lumpur,11/02/2016,15:00:00,33.0,40.6,25.0,62.93,0.0,0,,,17.5,239.0,,89.0,10.0,467.3,1.7,5,Partially cloudy
Kuala Lumpur,11/02/2016,16:00:00,32.9,40.3,24.9,62.9,0.0,0,,,14.3,242.0,,89.0,10.0,367.4,1.3,4,Partially cloudy
Kuala Lumpur,11/02/2016,17:00:00,32.7,40.0,24.9,63.75,0.0,0,,,9.8,179.0,1007.9,89.0,10.1,222.3,0.8,2,Partially cloudy
Kuala Lumpur,11/02/2016,18:00:00,31.0,37.6,24.9,69.99,0.0,0,,,11.2,79.0,,89.0,10.0,73.0,0.3,1,Partially cloudy
Kuala Lumpur,11/02/2016,19:00:00,28.3,32.6,24.1,77.87,0.0,0,,,4.3,45.0,,89.0,10.0,0.8,0.0,0,Partially cloudy
Kuala Lumpur,11/02/2016,20:00:00,28.1,32.3,24.2,79.33,0.0,0,,,2.2,197.0,1009.8,89.0,10.0,0.0,,0,Partially cloudy
Kuala Lumpur,11/02/2016,21:00:00,28.2,32.3,24.0,77.86,0.0,0,,,2.2,234.0,,89.0,9.1,0.0,,0,Partially cloudy
Kuala Lumpur,11/02/2016,22:00:00,28.1,32.2,24.1,78.94,0.0,0,,,7.3,295.0,,89.0,9.1,0.0,,0,Partially cloudy
Kuala Lumpur,11/02/2016,23:00:00,27.4,30.8,24.1,82.64,0.0,0,,,12.1,260.0,1012.5,89.0,9.1,0.0,,0,Partially cloudy
Kuala Lumpur,12/02/2016,00:00:00,26.3,26.3,23.1,82.44,0.0,0,,,9.2,235.0,,89.0,9.1,0.0,,0,Partially cloudy
Kuala Lumpur,12/02/2016,01:00:00,26.0,26.0,23.1,84.16,0.0,0,,,4.9,79.0,,89.0,8.9,0.0,,0,Partially cloudy
Kuala Lumpur,12/02/2016,02:00:00,25.7,25.7,23.7,88.62,0.812,100,rain,,2.5,88.0,1012.4,89.0,8.4,0.0,,0,"Rain, Partially cloudy"
Kuala Lumpur,12/02/2016,03:00:00,26.7,26.7,24.0,85.41,0.0,0,,,12.3,140.0,,89.0,8.8,0.0,,0,Partially cloudy
Kuala Lumpur,12/02/2016,04:00:00,25.7,25.7,23.0,85.31,0.0,0,,,8.2,108.0,,89.0,8.8,0.0,,0,Partially cloudy
Kuala Lumpur,12/02/2016,05:00:00,25.8,25.8,23.0,84.79,0.0,0,,,5.2,75.0,1009.9,89.0,8.9,0.0,,0,Partially cloudy
Kuala Lumpur,12/02/2016,06:00:00,26.7,26.7,23.0,80.41,0.0,0,,,5.9,115.0,,89.0,10.0,0.0,,0,Partially cloudy
Kuala Lumpur,12/02/2016,07:00:00,25.7,25.7,23.9,89.98,0.0,0,,,3.2,75.0,,89.0,10.0,21.6,0.1,0,Partially cloudy
Kuala Lumpur,12/02/2016,08:00:00,26.5,26.5,23.7,84.86,0.464,100,rain,,3.6,72.0,1010.7,89.0,11.3,137.1,0.5,1,"Rain, Partially cloudy"
Kuala Lumpur,12/02/2016,09:00:00,28.7,32.9,23.9,75.46,0.0,0,,,4.1,67.0,,89.0,10.0,283.4,1.0,3,Partially cloudy
Kuala Lumpur,12/02/2016,10:00:00,31.4,36.0,23.0,61.03,0.0,0,,,3.6,65.0,,89.0,10.0,426.9,1.5,4,Partially cloudy
Kuala Lumpur,12/02/2016,11:00:00,32.6,36.7,22.2,54.49,0.0,0,,,7.3,102.0,1011.4,88.4,13.5,564.0,2.0,6,Partially cloudy
Kuala Lumpur,12/02/2016,12:00:00,32.9,37.1,22.2,53.62,0.0,0,,,5.7,147.0,,89.0,10.0,653.3,2.4,7,Partially cloudy
Kuala Lumpur,12/02/2016,13:00:00,33.9,37.5,21.3,48.03,0.0,0,,,7.3,143.0,,89.0,10.0,652.5,2.3,7,Partially cloudy
Kuala Lumpur,12/02/2016,14:00:00,34.7,38.6,21.5,46.32,0.023,100,rain,,4.3,178.0,1008.7,89.0,13.5,641.8,2.3,6,"Rain, Partially cloudy"
Kuala Lumpur,12/02/2016,15:00:00,34.8,39.6,22.3,48.6,0.0,0,,,4.9,192.0,,89.0,10.0,537.3,1.9,5,Partially cloudy
Kuala Lumpur,12/02/2016,16:00:00,34.8,38.7,21.5,46.05,0.0,0,,,11.4,199.0,,89.0,10.0,364.6,1.3,4,Partially cloudy
Kuala Lumpur,12/02/2016,17:00:00,33.6,40.0,24.0,57.43,0.0,0,,,16.4,201.0,1007.0,89.0,13.5,194.8,0.7,2,Partially cloudy
Kuala Lumpur,12/02/2016,18:00:00,32.9,38.3,23.3,57.37,0.0,0,,,17.7,182.0,,89.0,10.0,61.2,0.2,1,Partially cloudy
Kuala Lumpur,12/02/2016,19:00:00,31.8,37.9,24.2,64.44,0.0,0,,,15.7,169.0,,89.0,10.0,0.6,0.0,0,Partially cloudy
Kuala Lumpur,12/02/2016,20:00:00,30.8,37.3,24.9,70.91,0.0,0,,,8.9,141.0,1009.1,89.0,10.0,0.0,,0,Partially cloudy
Kuala Lumpur,12/02/2016,21:00:00,28.1,32.3,24.2,79.49,0.0,0,,,6.1,58.0,,89.0,10.0,0.0,,0,Partially cloudy
Kuala Lumpur,12/02/2016,22:00:00,28.1,32.2,24.1,78.94,0.0,0,,,2.2,73.0,,89.0,10.0,0.0,,0,Partially cloudy
Kuala Lumpur,12/02/2016,23:00:00,27.9,31.3,23.2,75.69,0.0,0,,,4.3,6.0,1010.7,89.0,10.0,0.0,,0,Partially cloudy
Kuala Lumpur,13/02/2016,00:00:00,28.0,31.4,23.2,75.35,0.0,0,,,2.0,9.0,,89.0,9.1,0.0,,0,Partially cloudy
Kuala Lumpur,13/02/2016,01:00:00,27.9,31.2,23.2,75.87,0.0,0,,,0.6,329.0,,89.0,9.1,0.0,,0,Partially cloudy
Kuala Lumpur,13/02/2016,02:00:00,27.1,29.9,23.3,79.57,0.0,0,,,4.8,360.0,1010.3,89.0,9.1,0.0,,0,Partially cloudy
Kuala Lumpur,13/02/2016,03:00:00,26.9,29.9,24.1,84.84,0.0,0,,,2.0,270.0,,89.0,9.1,0.0,,0,Partially cloudy
Kuala Lumpur,13/02/2016,04:00:00,26.9,29.9,24.0,84.25,0.0,0,,,1.6,9.0,,89.0,9.1,0.0,,0,Partially cloudy
Kuala Lumpur,13/02/2016,05:00:00,25.9,25.9,23.8,87.91,0.0,0,,,3.2,322.0,1009.3,89.0,9.1,0.0,,0,Partially cloudy
Kuala Lumpur,13/02/2016,06:00:00,25.9,25.9,23.1,84.74,0.0,0,,,5.0,327.0,,89.0,9.1,0.0,,0,Partially cloudy
Kuala Lumpur,13/02/2016,07:00:00,25.9,25.9,24.0,89.37,0.0,0,,,3.2,351.0,,89.0,9.1,22.6,0.1,0,Partially cloudy
Kuala Lumpur,13/02/2016,08:00:00,25.9,25.9,23.8,88.05,0.0,0,,,3.4,307.0,1011.1,89.0,10.9,141.7,0.5,1,Partially cloudy
Kuala Lumpur,13/02/2016,09:00:00,27.0,30.1,24.0,83.68,0.0,0,,,3.4,303.0,,89.0,10.0,281.9,1.0,3,Partially cloudy
Kuala Lumpur,13/02/2016,10:00:00,29.0,33.6,24.0,74.47,0.0,0,,,1.6,66.0,,89.0,10.0,403.9,1.5,4,Partially cloudy
Kuala Lumpur,13/02/2016,11:00:00,31.0,35.7,23.2,63.01,0.0,0,,,5.2,313.0,1012.4,89.0,11.3,511.4,1.8,5,Partially cloudy
Kuala Lumpur,13/02/2016,12:00:00,32.9,39.3,24.1,60.08,0.0,0,,,3.8,332.0,,89.0,10.0,595.8,2.1,6,Partially cloudy
Kuala Lumpur,13/02/2016,13:00:00,33.0,38.2,23.1,56.2,0.0,0,,,5.4,7.0,,89.0,10.0,672.3,2.4,7,Partially cloudy
Kuala Lumpur,13/02/2016,14:00:00,33.0,38.4,23.2,56.41,0.0,0,,,5.4,205.0,1009.6,89.0,11.4,675.8,2.4,7,Partially cloudy
Kuala Lumpur,13/02/2016,15:00:00,33.8,40.6,24.2,57.58,0.0,0,,,5.9,239.0,,89.0,10.0,543.0,2.0,5,Partially cloudy
Kuala Lumpur,13/02/2016,16:00:00,32.7,40.3,25.1,64.62,0.0,0,,,16.6,271.0,,89.0,10.0,332.8,1.2,3,Partially cloudy
Kuala Lumpur,13/02/2016,17:00:00,31.8,38.8,24.9,67.1,0.0,0,,,12.5,261.0,1007.3,89.0,10.0,156.4,0.6,2,Partially cloudy
Kuala Lumpur,13/02/2016,18:00:00,28.2,33.1,25.0,82.66,0.0,0,,,13.9,215.0,,89.0,10.0,45.2,0.2,0,Partially cloudy
Kuala Lumpur,13/02/2016,19:00:00,28.1,32.2,24.1,78.94,0.0,0,,,3.8,330.0,,89.0,10.0,0.6,0.0,0,Partially cloudy
Kuala Lumpur,13/02/2016,20:00:00,28.0,32.1,24.2,79.53,0.0,0,,,0.2,348.0,1009.4,89.0,9.1,0.0,,0,Partially cloudy
Kuala Lumpur,13/02/2016,21:00:00,28.0,32.1,24.2,80.03,0.0,0,,,3.4,116.0,,89.0,9.1,0.0,,0,Partially cloudy
Kuala Lumpur,13/02/2016,22:00:00,28.0,32.6,24.9,83.21,0.0,0,,,4.9,77.0,,89.0,8.2,0.0,,0,Partially cloudy
Kuala Lumpur,13/02/2016,23:00:00,27.9,32.5,25.0,84.24,0.0,0,,,4.7,83.0,1011.4,89.0,9.1,0.0,,0,Partially cloudy
Kuala Lumpur,14/02/2016,00:00:00,27.1,30.3,24.0,83.11,0.0,0,,,5.9,108.0,,89.0,9.1,0.0,,0,Partially cloudy
Kuala Lumpur,14/02/2016,01:00:00,27.0,30.1,24.0,83.68,0.0,0,,,3.8,70.0,,89.0,9.1,0.0,,0,Partially cloudy
Kuala Lumpur,14/02/2016,02:00:00,26.2,26.2,23.2,83.21,0.0,0,,,1.8,40.0,1010.3,89.0,9.1,0.0,,0,Partially cloudy
Kuala Lumpur,14/02/2016,03:00:00,26.1,26.1,23.1,83.58,0.0,0,,,2.0,33.0,,89.0,9.1,0.0,,0,Partially cloudy
Kuala Lumpur,14/02/2016,04:00:00,26.0,26.0,23.1,84.16,0.0,0,,,1.8,340.0,,89.0,9.1,0.0,,0,Partially cloudy
Kuala Lumpur,14/02/2016,05:00:00,25.9,25.9,23.2,85.36,0.0,0,,,1.6,360.0,1009.3,89.0,9.1,0.0,,0,Partially cloudy
Kuala Lumpur,14/02/2016,06:00:00,25.0,25.0,23.1,89.31,0.0,0,,,0.2,341.0,,89.0,9.1,0.0,,0,Partially cloudy
Kuala Lumpur,14/02/2016,07:00:00,25.0,25.0,23.1,89.31,0.0,0,,,0.4,35.0,,89.0,9.1,39.7,0.1,0,Partially cloudy
Kuala Lumpur,14/02/2016,08:00:00,25.0,25.0,23.8,92.65,0.0,0,,,0.4,335.0,1010.9,89.0,10.9,235.1,0.8,2,Partially cloudy
Kuala Lumpur,14/02/2016,09:00:00,27.0,30.1,24.0,83.68,0.0,0,,,2.0,122.0,,89.0,10.0,428.4,1.5,4,Partially cloudy
Kuala Lumpur,14/02/2016,10:00:00,29.0,33.6,24.0,74.47,0.0,0,,,5.4,137.0,,89.0,10.0,620.8,2.2,6,Partially cloudy
Kuala Lumpur,14/02/2016,11:00:00,30.1,34.5,23.3,66.74,0.0,0,,,3.4,180.0,1012.5,89.0,12.2,730.3,2.6,7,Partially cloudy
Kuala Lumpur,14/02/2016,12:00:00,32.0,37.9,24.0,62.71,0.0,0,,,3.8,107.0,,89.0,10.0,758.0,2.7,8,Partially cloudy
Kuala Lumpur,14/02/2016,13:00:00,33.0,39.3,24.0,59.27,0.0,0,,,5.4,145.0,,89.0,10.0,724.3,2.6,7,Partially cloudy
Kuala Lumpur,14/02/2016,14:00:00,33.9,40.7,24.1,56.62,0.0,0,,,8.0,153.0,1010.1,89.0,12.7,625.5,2.3,6,Partially cloudy
Kuala Lumpur,14/02/2016,15:00:00,33.7,39.3,23.3,54.95,0.0,0,,,5.9,157.0,,89.0,10.0,417.3,1.5,4,Partially cloudy
Kuala Lumpur,14/02/2016,16:00:00,32.8,39.4,24.3,61.32,0.0,0,,,8.9,244.0,,89.0,9.7,269.3,1.0,3,Partially cloudy
Kuala Lumpur,14/02/2016,17:00:00,30.8,38.3,25.7,74.25,0.0,0,,,12.5,255.0,1008.0,89.0,9.1,137.1,0.5,1,Partially cloudy
Kuala Lumpur,14/02/2016,18:00:00,25.3,25.3,22.2,82.9,0.0,0,,,22.2,250.0,,89.0,5.6,38.2,0.1,0,Partially cloudy
Kuala Lumpur,14/02/2016,19:00:00,25.3,25.3,23.1,87.47,0.0,0,,,9.2,255.0,,89.0,10.0,0.4,0.0,0,Partially cloudy
Kuala Lumpur,14/02/2016,20:00:00,25.0,25.0,23.1,89.24,1.791,100,rain,,8.4,145.0,1011.7,89.0,9.8,0.0,,0,"Rain, Partially cloudy"
Kuala Lumpur,14/02/2016,21:00:00,25.1,25.1,23.0,88.07,0.0,0,,,0.2,12.0,,89.0,10.0,0.0,,0,Partially cloudy
Kuala Lumpur,14/02/2016,22:00:00,25.1,25.1,23.9,92.89,0.0,0,,,3.8,83.0,,89.0,9.1,0.0,,0,Partially cloudy
Kuala Lumpur,14/02/2016,23:00:00,25.2,25.2,23.9,92.42,0.0,0,,,2.0,12.0,1012.2,89.0,8.2,0.0,,0,Partially cloudy
Kuala Lumpur,15/02/2016,00:00:00,25.1,25.1,24.0,93.54,0.0,0,,,0.4,350.0,,89.0,8.2,0.0,,0,Partially cloudy
Kuala Lumpur,15/02/2016,01:00:00,25.0,25.0,24.0,94.19,0.0,0,,,2.2,318.0,,89.0,8.2,0.0,,0,Partially cloudy
Kuala Lumpur,15/02/2016,02:00:00,25.0,25.0,23.9,93.39,0.07,100,rain,,0.6,331.0,1011.7,89.0,6.5,0.0,,0,"Rain, Partially cloudy"
Kuala Lumpur,15/02/2016,03:00:00,25.0,25.0,24.0,94.19,0.0,0,,,3.2,285.0,,89.0,6.5,0.0,,0,Partially cloudy
Kuala Lumpur,15/02/2016,04:00:00,25.0,25.0,24.0,94.19,0.0,0,,,0.0,0.0,,89.0,8.2,0.0,,0,Partially cloudy
Kuala Lumpur,15/02/2016,05:00:00,25.0,25.0,23.9,93.69,0.0,0,,,0.0,0.0,1010.9,89.0,6.5,0.0,,0,Partially cloudy
Kuala Lumpur,15/02/2016,06:00:00,24.9,24.9,23.9,94.19,0.0,0,,,0.2,31.0,,89.0,8.2,0.0,,0,Partially cloudy
Kuala Lumpur,15/02/2016,07:00:00,24.9,24.9,23.9,94.19,0.0,0,,,0.4,25.0,,89.0,8.2,38.5,0.1,0,Partially cloudy
Kuala Lumpur,15/02/2016,08:00:00,25.0,25.0,23.9,93.42,0.0,0,,,0.0,0.0,1012.0,89.0,8.2,240.9,0.9,2,Partially cloudy
Kuala Lumpur,15/02/2016,09:00:00,26.8,29.6,24.0,84.83,0.0,0,,,1.8,275.0,,89.0,10.0,487.5,1.8,5,Partially cloudy
Kuala Lumpur,15/02/2016,10:00:00,29.8,33.9,23.1,67.54,0.0,0,,,3.4,180.0,,89.0,10.0,709.8,2.6,7,Partially cloudy
Kuala Lumpur,15/02/2016,11:00:00,30.9,35.5,23.1,63.3,0.0,0,,,3.6,56.0,1013.2,89.0,12.2,848.8,3.1,8,Partially cloudy
Kuala Lumpur,15/02/2016,12:00:00,32.0,36.9,23.1,59.46,0.0,0,,,5.2,227.0,,89.0,10.0,899.3,3.2,9,Partially cloudy
Kuala Lumpur,15/02/2016,13:00:00,33.0,38.2,23.1,56.2,0.0,0,,,5.4,213.0,,89.0,10.0,828.5,3.0,8,Partially cloudy
Kuala Lumpur,15/02/2016,14:00:00,34.1,39.4,22.9,52.17,0.0,0,,,4.7,158.0,1010.4,89.0,12.3,613.8,2.2,6,Partially cloudy
Kuala Lumpur,15/02/2016,15:00:00,32.1,38.1,24.0,62.3,0.0,0,,,9.4,353.0,,89.0,10.0,487.4,1.8,5,Partially cloudy
Kuala Lumpur,15/02/2016,16:00:00,30.3,35.6,24.0,68.9,0.0,0,,,19.2,250.0,,89.0,10.0,340.8,1.2,3,Partially cloudy
Kuala Lumpur,15/02/2016,17:00:00,28.5,32.2,23.3,73.49,0.0,0,,,17.9,211.0,1009.0,89.0,10.9,215.4,0.8,2,Partially cloudy
Kuala Lumpur,15/02/2016,18:00:00,28.3,32.7,24.2,78.42,0.0,0,,,12.5,283.0,,89.0,9.9,75.5,0.3,1,Partially cloudy
Kuala Lumpur,15/02/2016,19:00:00,28.1,31.6,23.2,74.85,0.0,0,,,7.6,287.0,,89.0,9.9,1.0,0.0,0,Partially cloudy
Kuala Lumpur,15/02/2016,20:00:00,28.0,32.1,24.1,79.5,0.0,0,,,6.1,339.0,1011.1,89.0,9.9,0.0,,0,Partially cloudy
Kuala Lumpur,15/02/2016,21:00:00,27.8,31.6,24.2,80.88,0.0,0,,,4.4,358.0,,88.2,9.2,0.0,,0,Partially cloudy
Kuala Lumpur,15/02/2016,22:00:00,27.8,32.0,24.8,83.76,0.0,0,,,4.0,20.0,,88.2,8.4,0.0,,0,Partially cloudy
Kuala Lumpur,15/02/2016,23:00:00,27.1,30.7,24.8,87.62,0.0,0,,,2.5,320.0,,88.0,6.5,0.0,,0,Partially cloudy
Kuala Lumpur,16/02/2016,00:00:00,27.1,30.7,24.8,87.62,0.0,0,,,7.8,335.0,,88.0,6.5,0.0,,0,Partially cloudy
Kuala Lumpur,16/02/2016,01:00:00,27.0,30.4,24.8,88.22,0.0,0,,,3.2,280.0,,88.0,6.5,0.0,,0,Partially cloudy
Kuala Lumpur,16/02/2016,02:00:00,26.2,26.2,24.7,91.32,0.0,0,,,0.6,6.0,1013.1,89.0,6.5,0.0,,0,Partially cloudy
Kuala Lumpur,16/02/2016,03:00:00,26.2,26.2,23.8,86.59,0.0,0,,,5.5,343.0,,88.2,6.8,0.0,,0,Partially cloudy
Kuala Lumpur,16/02/2016,04:00:00,26.0,26.0,23.8,88.13,0.0,0,,,5.4,324.0,,88.0,6.5,0.0,,0,Partially cloudy
Kuala Lumpur,16/02/2016,05:00:00,25.3,25.3,23.7,91.04,0.0,0,,,2.2,325.0,1011.7,89.0,6.5,0.0,,0,Partially cloudy
Kuala Lumpur,16/02/2016,06:00:00,25.2,25.2,22.9,86.85,0.0,0,,,3.3,338.0,,89.0,5.6,0.0,,0,Partially cloudy
Kuala Lumpur,16/02/2016,07:00:00,25.1,25.1,23.0,88.07,0.0,0,,,4.7,329.0,,89.0,5.6,38.1,0.1,0,Partially cloudy
Kuala Lumpur,16/02/2016,08:00:00,25.1,25.1,23.6,91.69,0.0,0,,,3.1,303.0,1013.2,88.4,9.1,226.1,0.8,2,Partially cloudy
Kuala Lumpur,16/02/2016,09:00:00,27.1,30.3,23.9,82.53,0.0,0,,,5.4,316.0,,89.0,9.1,453.4,1.6,5,Partially cloudy
Kuala Lumpur,16/02/2016,10:00:00,29.2,33.0,22.9,68.69,0.0,0,,,7.4,320.0,,81.8,10.0,671.0,2.4,7,Partially cloudy
Kuala Lumpur,16/02/2016,11:00:00,31.0,36.2,23.6,64.84,0.0,0,,,6.5,309.0,1014.5,89.0,13.5,834.0,3.0,8,Partially cloudy
Kuala Lumpur,16/02/2016,12:00:00,33.1,37.3,22.1,52.55,0.0,0,,,8.6,355.0,,89.0,10.0,939.0,3.4,9,Partially cloudy
Kuala Lumpur,16/02/2016,13:00:00,34.0,37.5,21.2,47.38,0.0,0,,,11.8,35.0,,89.0,10.0,969.3,3.5,10,Partially cloudy
Kuala Lumpur,16/02/2016,14:00:00,34.8,37.6,20.2,42.61,0.0,0,,,10.4,52.0,1012.0,89.0,13.5,901.8,3.2,9,Partially cloudy
Kuala Lumpur,16/02/2016,15:00:00,34.1,37.6,21.1,46.74,0.0,0,,,8.6,65.0,,89.0,10.0,713.3,2.6,7,Partially cloudy
Kuala Lumpur,16/02/2016,16:00:00,34.1,37.6,21.1,46.74,0.0,0,,,4.5,108.0,,89.0,10.0,459.9,1.7,5,Partially cloudy
Kuala Lumpur,16/02/2016,17:00:00,34.6,38.3,21.3,46.11,0.0,0,,,4.3,14.0,1009.1,89.0,13.5,254.9,0.9,3,Partially cloudy
Kuala Lumpur,16/02/2016,18:00:00,32.5,39.6,24.8,63.71,0.0,0,,,15.0,246.0,,89.0,10.0,75.3,0.3,1,Partially cloudy
Kuala Lumpur,16/02/2016,19:00:00,26.2,26.2,23.0,82.42,0.0,0,,,26.7,219.0,,89.0,9.1,1.0,0.0,0,Partially cloudy
Kuala Lumpur,16/02/2016,20:00:00,25.5,25.5,23.0,86.29,7.072,100,rain,,3.8,151.0,1011.3,89.0,9.0,0.0,,0,"Rain, Partially cloudy"
Kuala Lumpur,16/02/2016,21:00:00,25.5,25.5,23.7,89.72,0.0,0,,,2.9,286.0,,89.0,9.1,0.0,,0,Partially cloudy
Kuala Lumpur,16/02/2016,22:00:00,28.1,30.3,21.0,65.33,0.0,0,,,12.0,51.0,,89.0,9.1,0.0,,0,Partially cloudy
Kuala Lumpur,16/02/2016,23:00:00,28.0,30.0,20.7,64.42,0.0,0,,,7.4,60.0,1013.9,88.4,8.2,0.0,,0,Partially cloudy
Kuala Lumpur,17/02/2016,00:00:00,28.0,29.2,18.9,57.69,0.0,0,,,10.2,78.0,,89.0,8.2,0.0,,0,Partially cloudy
Kuala Lumpur,17/02/2016,01:00:00,27.9,29.1,18.9,58.08,0.0,0,,,5.1,50.0,,89.0,8.2,0.0,,0,Partially cloudy
Kuala Lumpur,17/02/2016,02:00:00,26.9,28.2,19.6,64.24,0.0,0,,,3.7,40.0,1013.2,89.0,9.1,0.0,,0,Partially cloudy
Kuala Lumpur,17/02/2016,03:00:00,26.1,26.1,19.9,68.57,0.0,0,,,4.8,94.0,,89.0,9.1,0.0,,0,Partially cloudy
Kuala Lumpur,17/02/2016,04:00:00,26.0,26.0,19.9,69.05,0.0,0,,,2.6,12.0,,89.0,9.1,0.0,,0,Partially cloudy
Kuala Lumpur,17/02/2016,05:00:00,25.3,25.3,19.0,68.22,0.0,0,,,5.8,75.0,1011.9,89.0,9.1,0.0,,0,Partially cloudy
Kuala Lumpur,17/02/2016,06:00:00,25.2,25.2,19.9,72.26,0.0,0,,,4.0,348.0,,89.0,9.1,0.0,,0,Partially cloudy
Kuala Lumpur,17/02/2016,07:00:00,25.1,25.1,19.0,68.88,0.0,0,,,8.8,58.0,,89.0,9.1,44.5,0.2,0,Partially cloudy
Kuala Lumpur,17/02/2016,08:00:00,25.9,25.9,18.9,65.22,0.0,0,,,5.1,121.0,1013.1,89.0,10.0,266.6,1.0,3,Partially cloudy
Kuala Lumpur,17/02/2016,09:00:00,27.1,28.3,19.0,61.19,0.0,0,,,4.2,42.0,,89.0,10.0,520.8,1.9,5,Partially cloudy
Kuala Lumpur,17/02/2016,10:00:00,29.1,30.9,19.9,57.54,0.0,0,,,9.7,322.0,,89.0,10.0,744.3,2.7,7,Partially cloudy
Kuala Lumpur,17/02/2016,11:00:00,30.2,31.7,19.1,51.54,0.0,0,,,9.3,314.0,1014.8,75.2,11.3,904.8,3.3,9,Partially cloudy
Kuala Lumpur,17/02/2016,12:00:00,32.1,33.2,18.2,43.72,0.0,0,,,9.3,36.0,,89.0,10.0,1000.5,3.6,10,Partially cloudy
Kuala Lumpur,17/02/2016,13:00:00,33.0,34.1,18.1,41.3,0.0,0,,,11.1,45.0,,89.0,10.0,1012.8,3.6,10,Partially cloudy
Kuala Lumpur,17/02/2016,14:00:00,33.7,35.5,19.1,42.37,0.0,0,,,10.7,7.0,1012.3,84.0,11.4,929.3,3.3,9,Partially cloudy
Kuala Lumpur,17/02/2016,15:00:00,34.0,35.9,19.2,41.87,0.0,0,,,8.6,45.0,,89.0,10.0,813.0,2.9,8,Partially cloudy
Kuala Lumpur,17/02/2016,16:00:00,33.1,35.4,20.0,46.14,0.0,0,,,7.4,36.0,,89.0,10.0,600.3,2.2,6,Partially cloudy
Kuala Lumpur,17/02/2016,17:00:00,32.3,35.7,21.6,53.33,0.0,0,,,8.8,230.0,1010.4,89.0,10.1,323.1,1.2,3,Partially cloudy
Kuala Lumpur,17/02/2016,18:00:00,32.1,35.9,22.0,55.2,0.0,0,,,2.2,178.0,,89.0,10.0,104.2,0.4,1,Partially cloudy
Kuala Lumpur,17/02/2016,19:00:00,29.9,32.6,21.2,59.82,0.0,0,,,12.3,206.0,,89.0,10.0,1.2,0.0,0,Partially cloudy
Kuala Lumpur,17/02/2016,20:00:00,28.1,30.3,21.2,66.26,0.0,0,,,5.4,210.0,1011.4,89.0,10.0,0.0,,0,Partially cloudy
Kuala Lumpur,17/02/2016,21:00:00,28.0,30.7,22.1,70.42,0.0,0,,,3.2,257.0,,89.0,10.0,0.0,,0,Partially cloudy
Kuala Lumpur,17/02/2016,22:00:00,27.0,29.3,22.1,74.66,0.0,0,,,3.6,134.0,,89.0,10.0,0.0,,0,Partially cloudy
Kuala Lumpur,17/02/2016,23:00:00,26.8,29.2,22.8,78.67,0.0,0,,,1.8,9.0,1013.6,88.4,9.1,0.0,,0,Partially cloudy
Kuala Lumpur,18/02/2016,00:00:00,26.0,26.0,22.9,82.98,0.0,0,,,0.2,25.0,,89.0,6.5,0.0,,0,Partially cloudy
Kuala Lumpur,18/02/2016,01:00:00,25.9,25.9,21.9,78.62,0.0,0,,,0.4,331.0,,89.0,7.3,0.0,,0,Partially cloudy
Kuala Lumpur,18/02/2016,02:00:00,25.6,25.6,21.7,79.2,0.0,0,,,3.8,71.0,1013.2,89.0,8.2,0.0,,0,Partially cloudy
Kuala Lumpur,18/02/2016,03:00:00,24.9,24.9,21.9,83.44,0.0,0,,,3.4,324.0,,89.0,8.2,0.0,,0,Partially cloudy
Kuala Lumpur,18/02/2016,04:00:00,24.9,24.9,22.0,84.03,0.0,0,,,1.6,360.0,,89.0,7.3,0.0,,0,Partially cloudy
Kuala Lumpur,18/02/2016,05:00:00,24.2,24.2,21.8,86.24,0.0,0,,,1.3,6.0,1011.8,89.0,7.3,0.0,,0,Partially cloudy
Kuala Lumpur,18/02/2016,06:00:00,24.1,24.1,21.9,87.36,0.0,0,,,1.5,8.0,,89.0,6.5,0.0,,0,Partially cloudy
